rental_id,station_zone,member_type,weather,temperature_c,humidity_pct,wind_speed_mps,distance_km,ride_duration_min,bike_age_months,late_return
R0191,공원,월회원,맑음,0.8091820245838713,,-0.300835079473453,-0.5071151253311097,-0.6047161399957264,0.7917747758834299,0
R0192,도심,일일권,흐림,1.071440381860038,0.22540086718504174,-2.0976880642361073,0.05232610761668515,-0.04902109145694755,-0.21559929539102843,0
R0193,대학가,연회원,,0.4235079697659791,0.5211314167142654,-0.803953915206996,-0.47180155913174715,-0.3476035055971869,-0.12401983436607768,0
R0194,대학가,월회원,맑음,-0.779795081265845,-1.0758135507435425,-0.7320797958164897,-0.11494867964345275,-0.036580157534437545,0.33387747075867613,0
R0195,도심,일일권,맑음,0.08411480152623343,-0.5697857215490928,0.9928990695556581,-0.2915165106402651,-0.301986747881317,0.6086158538335283,0
R0196,공원,월회원,흐림,1.210283041594479,-0.10976042228141145,0.9928990695556581,-0.34169894681830654,-0.5134826245639865,-0.5819171394908315,0
R0197,공원,월회원,흐림,1.5033953232560775,-0.0440425223860284,0.2741578756505966,-0.47366016787908205,,-0.39875821744092993,0
R0198,도심,일일권,맑음,-0.039300896015491665,-0.6026446714967844,0.5616543532126212,-0.43648799293238477,-0.4512779549514367,0.5170363928085776,0
R0199,도심,월회원,비,-0.8723568544221393,1.2966026354797862,1.352269666508189,0.28093498353887386,0.30761901432167177,-0.9482349835906345,0
R0200,주거,월회원,맑음,1.0251594952818908,-1.003523860858621,-0.013338601911428017,-0.20602050826286125,-0.2771048800362971,-1.131393905640536,0
R0201,공원,월회원,,-0.13186266917178605,0.2451162371536574,-0.300835079473453,1.0652678749141877,0.5315558249268513,2.0738872302327405,0
R0202,도심,월회원,흐림,-0.640952421531404,,1.1366473083366706,-0.1707069420634988,-0.028286201586097594,-0.39875821744092993,0
R0203,대학가,일일권,맑음,0.39265404538054727,-1.286110830408768,0.48978023382211505,-0.14096920210614092,-0.1983122985270673,-0.4903376784658807,0
R0204,도심,일일권,맑음,0.6394854404639986,-0.7866547912038567,-0.300835079473453,0.3255415934749107,0.2910311024249917,-0.12401983436607768,0
R0205,도심,월회원,흐림,-0.05472785820820757,0.7182851164004146,0.4179061144316088,0.27535915729686916,0.22882643281244183,-0.21559929539102843,0
R0206,도심,월회원,맑음,2.182181659735568,-1.3123979903669212,0.2741578756505966,-0.04803876473939765,-0.10707878309532737,-1.4061322887153882,0
R0207,공원,월회원,맑음,-0.023873933822776302,0.05453432745704618,1.7835143828512263,-0.2915165106402651,,-1.131393905640536,0
R0208,도심,월회원,맑음,-0.47125583741153115,-1.2532518804610764,1.4960179052892015,-0.2115963345048658,-0.14440158486285737,1.6159899251079868,0
R0209,공원,연회원,흐림,0.02240695275537088,0.4619853068084213,-0.5883315570354777,-0.46808434163707746,-0.1568425187853674,0.7917747758834299,0
R0210,주거,일일권,맑음,1.719372793954097,-0.5040678216537098,-1.2351986315500332,0.5244127294397413,0.3366478601408617,-0.8566555225656838,0
R0211,주거,연회원,흐림,1.056013419667322,0.25825981713273327,-0.5883315570354777,-0.4011744267330222,-0.43883702102892674,-0.8566555225656838,0
R0212,도심,연회원,맑음,-0.42497495083338394,-1.0166674408376974,0.13040963686958415,-0.4179019054590361,-0.4637188888739467,-0.3071787564159792,0
R0213,대학가,연회원,흐림,-0.05472785820820757,0.18597012724781228,0.058535517479077905,-0.22274798698887502,-0.2563699901654471,0.42545693178362687,0
R0214,도심,연회원,맑음,-0.5021097617969624,-1.1415314506389256,-0.3727091988639589,-0.34169894681830654,-0.318574659777997,-0.4903376784658807,0
R0215,대학가,연회원,맑음,1.0868673440527534,-0.3792038118524821,-1.3789468703310455,-0.1688483333161639,-0.36419141749386685,-0.12401983436607768,0
R0216,공원,일일권,맑음,-0.6563793837241193,-0.3069141219675606,0.058535517479077905,-0.33612312057630195,9.779316707325933,1.2496720810081836,0
R0217,공원,일일권,흐림,-0.9340647031930018,-1.562126009969377,0.48978023382211505,-0.3156784243556184,-0.17343043068204728,0.42545693178362687,0
R0218,대학가,월회원,맑음,-0.42497495083338394,-2.101012789111518,-0.3727091988639589,-0.3435575555656413,-0.3807793293905469,-0.8566555225656838,0
R0219,주거,연회원,맑음,-0.5792445727605409,-0.9969520708690827,0.13040963686958415,-0.40489164422769197,-0.21904718839791726,-0.03244037334112692,0
R0220,도심,월회원,맑음,1.1485751928236165,-0.1623347421977177,-0.08521272130193426,-0.2413340744622237,-0.3600444395196969,-0.21559929539102843,0
R0221,주거,월회원,맑음,-0.9957725519638649,-0.09661684230233465,0.5616543532126212,0.1657012412041121,0.26614923457997186,0.5170363928085776,0
R0222,주거,연회원,맑음,-0.30155925329165884,0.4356981468502677,-0.013338601911428017,0.39431011712630076,0.2993250583733317,-0.03244037334112692,1
R0223,주거,월회원,비,-0.039300896015491665,1.0140156659296384,-0.08521272130193426,-0.22832381323087966,-0.01584526766358759,0.42545693178362687,0
R0224,공원,월회원,맑음,-0.2552783667135117,0.9088670260970259,1.352269666508189,-0.2599201619355724,-0.2273411443462572,1.9823077692077897,0
R0225,주거,연회원,맑음,0.40808100757326315,-0.8523726910992397,0.7772767113841397,0.18986315491946532,0.01733055612977237,-1.3145528276904375,0
R0226,주거,월회원,흐림,-0.2244244423280804,0.5408467866828811,0.7054025919936338,-0.05361459098140214,-0.23148812232042712,0.5170363928085776,1
R0227,공원,월회원,맑음,-0.16271659355721732,0.8497209161911807,0.6335284726031272,-0.14468641960081063,-0.31028070382965706,-0.7650760615407329,0
R0228,도심,월회원,맑음,0.06868783933351806,-1.949861619352137,1.0647731889461647,-0.12795894087479687,-0.3600444395196969,-1.497711749740339,0
R0229,대학가,일일권,흐림,0.5623506295004201,-0.09004505231279672,-0.803953915206996,0.035598628890671384,0.17906269712240197,-1.497711749740339,0
R0230,도심,일일권,비,-0.14728963136450193,2.3218018738477615,0.8491508307746463,-0.3175370331029533,-0.13610762891451741,-0.8566555225656838,0
R0231,대학가,월회원,흐림,-1.5202892665161982,0.6854261664527231,-2.1695621836266135,0.09321550005805233,-0.01999224563775764,0.05913908768382384,0
R0232,대학가,일일권,흐림,1.2257100037871949,1.0074438759401005,-1.3789468703310455,-0.22646520448354476,0.07538824776815219,-1.2229733666654867,0
R0233,도심,연회원,맑음,0.716620251427577,-0.7472240512666273,0.5616543532126212,-0.4309121666903801,-0.26051696813961717,-0.9482349835906345,0
R0234,도심,월회원,맑음,-1.581997115287061,0.38312382693396146,1.0647731889461647,0.6954047341945492,0.4983800011334914,0.6086158538335283,0
R0235,도심,일일권,맑음,1.1485751928236165,-0.10976042228141145,1.352269666508189,-0.28594068439826054,-0.306133725855487,2.348625613307593,0
R0236,주거,일일권,맑음,0.8708898733547339,-1.049526390785389,0.7772767113841397,-0.012725198540035114,-0.01584526766358759,0.5170363928085776,0
R0237,대학가,일일권,맑음,-0.23985140452079576,-1.6869900197706047,-0.8758280345975022,0.033740020143336553,-0.09463784917281752,0.42545693178362687,0
R0238,대학가,월회원,비,-1.628278001865208,2.1049328041929978,1.0647731889461647,0.033740020143336553,0.19150363104491197,-0.12401983436607768,0
R0239,주거,연회원,맑음,-0.3324131776770901,,-0.3727091988639589,-0.43834660167971956,-0.272957902062127,1.4328310030580853,0
R0240,공원,월회원,맑음,2.182181659735568,0.07424969742566091,0.7772767113841397,-0.38444694800700846,-0.48860075671896663,0.33387747075867613,0
R0241,주거,연회원,맑음,0.5006427807295576,-0.8129419511620103,1.280395547117683,0.28279359228620865,0.4195874196242613,1.3412515420331343,0
R0242,대학가,월회원,맑음,1.1794291172090476,0.12025222735242923,-1.594569228502564,-0.3379817293236368,-0.33516257167467695,0.24229800973372537,0
R0243,공원,일일권,비,-2.9549967504387578,1.033731035898254,1.4241437858986956,-0.44392242792172426,-0.4637188888739467,-1.0398144446155853,0
R0244,공원,월회원,맑음,-1.6899858506360708,-0.1557629522081798,-0.5883315570354777,-0.31381981560828354,-0.17343043068204728,,0
R0245,주거,월회원,맑음,0.40808100757326315,-0.4646370817164798,2.0710108604132507,-0.30638538061894405,-0.314427681803827,0.7917747758834299,0
R0246,주거,월회원,맑음,-0.039300896015491665,-0.03747073239649,0.3460319950411029,-0.3918813829963479,-0.3724853734422069,0.5170363928085776,0
R0247,대학가,월회원,맑음,-1.1037612873128748,-1.1021007107016956,0.6335284726031272,0.37200681215828235,0.2371203887607818,1.890728308182839,1
R0248,주거,일일권,맑음,-1.6128510396724924,0.12682401734196716,-0.803953915206996,-0.39559860049101764,-0.28125185801046704,0.7001953148584792,0
R0249,대학가,연회원,비,-0.39412102644795266,2.019499534329,0.7054025919936338,0.431482292072998,0.6435242302294412,-0.3071787564159792,0
R0250,도심,일일권,비,-1.6591319262506397,1.0140156659296384,0.7054025919936338,-0.2115963345048658,-0.318574659777997,3.4475791456070017,0
R0251,공원,,비,0.5160697429222729,2.3218018738477615,0.20228375626009037,-0.48481182036309123,-0.5134826245639865,0.42545693178362687,0
R0252,주거,월회원,맑음,0.40808100757326315,0.2911187670804248,-1.4508209897215516,-0.49410486409976556,-0.29369279193297704,0.42545693178362687,0
R0253,대학가,일일권,맑음,0.8863168355474498,-1.4241184201890724,-1.5226951091120577,0.2735005485495344,0.10856407156151215,-0.03244037334112692,0
R0254,주거,월회원,비,-1.3043117958181785,1.1191643057622518,1.0647731889461647,-0.4197605142063709,-0.2149002104237472,1.2496720810081836,0
R0255,주거,일일권,맑음,0.6086315160785672,-0.8523726910992397,0.9210249501651522,0.35156211593759873,0.4527632434176215,-1.0398144446155853,0
R0256,도심,,맑음,-1.4123005311671886,-0.27405517201986906,0.2741578756505966,0.3088141147488969,0.19979758699325192,-1.4061322887153882,0
R0257,대학가,연회원,흐림,0.8708898733547339,0.061106117446584576,1.9272626216322388,-0.5331356477937977,-0.4927477346931366,-1.58929121076529,0
R0258,도심,월회원,맑음,-0.008446971630060392,-0.10318863229187306,0.3460319950411029,-0.012725198540035114,0.021477534103942274,2.9896818404822483,0
R0259,공원,일일권,맑음,-1.0111995141565804,-0.19519369214540924,-0.5164574376449714,0.36271376842160785,0.21638549888993183,0.24229800973372537,0
R0260,주거,월회원,맑음,-0.5329636861823942,-1.8184258195613707,-0.5883315570354777,-0.26549598817757697,-0.285398835984637,-0.03244037334112692,0
R0261,공원,일일권,맑음,-1.6899858506360708,-0.5172114016327866,-0.013338601911428017,-0.5033979078364399,-0.4844537787447966,0.7001953148584792,0
R0262,공원,,맑음,0.855462911162018,-1.0626699707644658,1.4960179052892015,-0.585176692719174,-0.6005691620215564,-0.21559929539102843,0
R0263,도심,연회원,맑음,0.4543618941514104,-0.313485911957099,-0.22896096008294675,-0.4625085153950728,-0.5632463602540265,-0.5819171394908315,0
R0264,도심,월회원,맑음,-1.643704964057924,-1.739564339686911,1.5678920246797081,-0.5405700827831372,-0.4222491091322468,,0
R0265,주거,월회원,비,-1.7054128128287864,2.2363686039837636,3.6522414870043876,-0.5071151253311097,-0.37663235141637685,-0.39875821744092993,0
R0266,주거,연회원,맑음,0.8246089867765868,0.5934211065991873,-1.6664433478930702,1.403534666929133,1.2448360364840898,,1
R0267,대학가,연회원,흐림,0.9171707599328811,0.5079878367351897,-1.3070727509405393,0.25305585232885075,0.004889622207262367,-0.4903376784658807,0
R0268,주거,일일권,흐림,-2.4613339602718556,0.22540086718504174,1.4241437858986956,0.07648802133203857,-0.036580157534437545,0.7917747758834299,0
R0269,공원,일일권,비,-0.8569298922294234,1.7500561447579288,1.9272626216322388,0.4946749894823836,0.9047838426021505,0.7001953148584792,0
R0270,도심,연회원,맑음,-0.11643570697907012,-0.30034233197802224,-1.7383174672835766,-0.23575824822021915,-0.4637188888739467,0.33387747075867613,0
R0271,대학가,일일권,맑음,-0.7952220434585608,-0.017755362427875274,-0.22896096008294675,-0.31381981560828354,-0.6254510298665764,0.1507185487087746,0
R0272,공원,일일권,맑음,-0.039300896015491665,-0.8655162710783165,0.8491508307746463,0.23632837360283698,0.013183578155602319,1.1580926199832329,0
R0273,공원,연회원,맑음,0.9325977221255964,,2.28663321858477,-0.2915165106402651,-0.2397820782687672,0.05913908768382384,0
R0274,공원,연회원,맑음,-0.039300896015491665,0.09396506739427564,-2.1695621836266135,-0.09636259217010415,-0.17757740865621735,,0
R0275,주거,월회원,흐림,-0.779795081265845,0.409410986892115,-0.8758280345975022,0.5467160344077597,0.5232618689785111,0.42545693178362687,1
R0276,도심,일일권,맑음,1.0868673440527534,0.1596829672896587,0.3460319950411029,0.5337057731764158,0.4029995077275814,-0.39875821744092993,0
R0277,도심,일일권,흐림,0.5623506295004201,1.0140156659296384,-1.091450392769021,0.2846522010335435,0.26614923457997186,-1.131393905640536,0
R0278,주거,연회원,흐림,0.8091820245838713,-0.8326573211306251,0.9210249501651522,-0.10193841841210871,-0.17757740865621735,1.0665131589582821,0
R0279,주거,월회원,비,-1.33516572020361,1.1060207257831751,0.48978023382211505,0.12481184876274506,0.3242069262183517,1.0665131589582821,0
R0280,공원,월회원,맑음,0.3463731588024006,-0.19519369214540924,-1.7383174672835766,-0.28408207565092564,-0.07804993727613746,1.7991488471578883,0
R0281,대학가,일일권,맑음,-0.4404019130260999,-0.7012215213398589,-1.1633245121595268,-0.1911516382841823,-0.3807793293905469,1.524410464083036,0
R0282,공원,일일권,맑음,-0.30155925329165884,-1.174390400586617,-0.3727091988639589,0.5485746431550945,0.36982368393422166,-0.39875821744092993,0
R0283,주거,일일권,맑음,-0.48668279960424704,-0.727508681298012,0.4179061144316088,-0.4309121666903801,-0.770595258962526,0.9749336979333314,0
R0284,도심,일일권,맑음,-1.2888848336254628,-1.601556749906607,-0.8758280345975022,0.43334090082033294,0.3822646178567315,0.1507185487087746,1
R0285,대학가,일일권,맑음,-0.2244244423280804,-2.002435939268443,0.20228375626009037,1.1135917023448942,0.8508731289379406,0.42545693178362687,0
R0286,주거,연회원,맑음,-0.8569298922294234,1.2966026354797862,0.058535517479077905,-0.33426451182896705,-0.14440158486285737,0.1507185487087746,0
R0287,대학가,일일권,비,-1.5511431909016296,1.4214666452810134,1.352269666508189,-0.19672746452618695,-0.2895458139588071,-0.21559929539102843,0
R0288,도심,일일권,흐림,0.7783281001984396,0.8168619662434892,-1.091450392769021,-0.14840363709548038,-0.028286201586097594,-0.12401983436607768,0
R0289,대학가,연회원,비,-0.8569298922294234,1.4411820152496282,0.4179061144316088,0.740011344130586,0.9504006003180204,1.524410464083036,0
R0290,주거,일일권,흐림,0.5932045538858514,0.07424969742566091,0.3460319950411029,-0.23761685696755397,-0.24392905624293712,-0.7650760615407329,0
R0291,주거,월회원,비,-2.538468771235434,1.2111693656157876,0.3460319950411029,-0.12052450588545739,-0.07390295930196755,0.05913908768382384,0
R0292,도심,연회원,맑음,-1.5974240774797768,-0.1820501121663329,1.2085214277271772,-0.16327250707415933,-0.33516257167467695,0.42545693178362687,0
R0293,주거,월회원,맑음,-0.16271659355721732,0.6328518465364169,-0.013338601911428017,-0.45321547165839854,-0.5176296025381566,1.6159899251079868,0
R0294,주거,월회원,맑음,-0.39412102644795266,-0.4383499217583267,-0.4445833182544651,-0.21531355199953556,-0.16098949675953728,0.33387747075867613,0
R0295,도심,일일권,맑음,1.6268110207978026,0.3174059270385784,-1.4508209897215516,-0.32683007683962756,-0.32686861572633696,1.2496720810081836,0
R0296,주거,월회원,맑음,-0.5946715349532568,-0.3857756018420205,-0.6602056764259838,-0.32868868558696246,-0.32686861572633696,0.6086158538335283,0
R0297,도심,일일권,맑음,0.1921035368752437,0.21225728720596587,-1.3789468703310455,-0.06476624346541135,0.050506379923132186,-0.4903376784658807,0
R0298,대학가,월회원,비,0.09954176371894934,,1.7835143828512263,1.3198972732990644,1.5434184506243291,-0.9482349835906345,0
R0299,주거,연회원,,1.071440381860038,-1.2072493505343087,0.6335284726031272,0.07277080383736875,-0.01584526766358759,,0
R0300,대학가,연회원,맑음,0.08411480152623343,0.691997956442262,-1.0195762733785145,-0.544287300277807,-0.6627738316341063,,0
R0301,주거,연회원,비,-1.782547623792365,2.28894292390007,2.0710108604132507,-0.5424286915304721,-0.5217765805123266,-0.4903376784658807,0
R0302,대학가,월회원,맑음,2.012485075615695,-1.049526390785389,-1.0195762733785145,-0.15397946333748494,-0.0448741134827775,2.348625613307593,0
R0303,도심,일일권,맑음,-0.42497495083338394,-1.3715441002727662,-0.5883315570354777,0.3682895946636125,,-0.12401983436607768,0
R0304,대학가,월회원,맑음,-2.291637376151983,-0.4317781317687883,-0.5164574376449714,0.26234889606552525,0.21223852091576192,0.33387747075867613,0
R0305,도심,월회원,맑음,1.3336987391362047,-0.48435245168509505,-0.013338601911428017,-0.4792359941210866,-0.28125185801046704,0.7001953148584792,0
R0306,주거,일일권,맑음,0.9017437977401652,-0.030898942406951603,-0.5883315570354777,-0.40675025297502687,-0.4637188888739467,0.42545693178362687,0
R0307,도심,,비,-0.2244244423280804,1.1980257856367116,0.058535517479077905,-0.3677194692809947,-0.13196065094034737,,0
R0308,주거,일일권,흐림,0.26923834783882217,-0.47778066169555666,-0.08521272130193426,-0.2115963345048658,-0.15269554081119732,-0.8566555225656838,0
R0309,대학가,일일권,맑음,0.8246089867765868,-0.766939421235242,-1.091450392769021,-0.4123260792170314,-0.4181021311580768,-0.5819171394908315,0
R0310,주거,일일권,맑음,-0.4095479886406686,0.008531797530277855,-1.0195762733785145,-0.3584264255443203,-0.23563510029459717,0.24229800973372537,0
R0311,주거,일일권,비,0.03783391494808679,0.5671339466410338,0.20228375626009037,-0.6762485213385825,-0.7747422369366961,0.5170363928085776,1
R0312,대학가,일일권,비,-1.1191882495055903,2.308658293868685,1.0647731889461647,0.5931812530911313,0.6435242302294412,1.2496720810081836,1
R0313,주거,월회원,비,-0.20899748013536448,0.7051415364213388,1.639766144070214,0.7362941266359161,0.7637865914803708,-1.2229733666654867,1
R0314,공원,연회원,맑음,-0.05472785820820757,0.31083413704904045,-0.300835079473453,-0.39559860049101764,-0.4222491091322468,0.8833542369083807,0
R0315,도심,연회원,비,-1.5202892665161982,1.454325595228705,0.6335284726031272,1.3775141444664452,1.5060956488567991,-1.6808706717902406,1
R0316,도심,,흐림,0.5932045538858514,-0.27405517201986906,0.7054025919936338,-0.5758836489824998,-0.4181021311580768,-1.131393905640536,0
R0317,대학가,연회원,비,-0.45582887521881577,1.0797335658250213,1.1366473083366706,-0.0814937221914252,,-0.21559929539102843,0
R0318,도심,월회원,맑음,0.7011932892348611,-0.1820501121663329,-1.4508209897215516,1.293876750836376,1.1701904329490298,-1.0398144446155853,1
R0319,도심,월회원,맑음,0.3772270831878319,-0.766939421235242,-0.5164574376449714,0.4259064658309935,0.3283539041925217,-0.39875821744092993,0
R0320,주거,일일권,흐림,0.9171707599328811,,-0.5164574376449714,-0.46436712414240766,-0.314427681803827,0.05913908768382384,0
R0321,공원,월회원,맑음,-0.023873933822776302,-1.430690210178611,0.5616543532126212,-0.5405700827831372,-0.6627738316341063,0.1507185487087746,0
R0322,도심,일일권,흐림,0.6086315160785672,-0.8786598510573933,-0.22896096008294675,0.19358037241413514,0.15418082927738197,0.9749336979333314,0
R0323,도심,일일권,비,-1.7054128128287864,1.1388796757308666,2.2147590991942634,-0.49596347284710046,-0.38492630736471684,-0.9482349835906345,0
R0324,도심,,맑음,-1.9676711701049534,-0.4317781317687883,0.2741578756505966,-0.47551877662641695,-0.33930954964884696,-0.8566555225656838,0
R0325,도심,연회원,맑음,-1.9368172457195219,-0.6815061513712442,-0.8758280345975022,-0.03502850350805353,-0.06560900335362746,0.9749336979333314,0
R0326,주거,일일권,맑음,1.4725413988706457,0.6394236365259557,-0.013338601911428017,-0.22832381323087966,0.029771490052282225,0.9749336979333314,0
R0327,주거,일일권,비,-0.640952421531404,1.3097462154588622,2.28663321858477,-0.5665906052458254,-0.5051886686156466,-1.0398144446155853,0
R0328,공원,일일권,맑음,-0.23985140452079576,-0.10318863229187306,-0.300835079473453,0.375724029652952,0.07538824776815219,1.524410464083036,0
R0329,도심,연회원,맑음,-0.1781435557499332,-1.2729672504296916,0.058535517479077905,-0.24505129195689346,-0.318574659777997,1.4328310030580853,0
R0330,도심,월회원,비,-0.7026602703022665,1.598904974998548,0.13040963686958415,0.41475481334698416,0.4029995077275814,1.0665131589582821,0
R0331,주거,월회원,맑음,-0.7180872324949824,-0.27405517201986906,-0.803953915206996,0.1582668062147726,-0.028286201586097594,-0.12401983436607768,0
R0332,도심,연회원,맑음,0.7937550623911555,-0.5697857215490928,0.3460319950411029,-0.6446521726338897,-0.6752147655566163,1.7991488471578883,0
R0333,도심,연회원,맑음,0.9171707599328811,,-1.594569228502564,-0.6446521726338897,-0.6752147655566163,0.7001953148584792,0
R0334,도심,일일권,맑음,0.11496872591166525,-0.9640931209213911,-0.803953915206996,-0.6539452163705641,-0.6835087215049562,0.42545693178362687,0
R0335,주거,연회원,맑음,-0.1781435557499332,-1.246680090471538,0.3460319950411029,-0.38630555675434325,-0.36833839546803687,-0.4903376784658807,0
R0336,주거,일일권,맑음,1.56510317202694,0.4948442567561128,-0.300835079473453,-0.43834660167971956,-0.1568425187853674,0.1507185487087746,1
R0337,대학가,일일권,맑음,1.2565639281726262,-0.4449217117478651,0.9928990695556581,-0.13539337586413633,-0.2024592765012372,-1.9556090548650928,0
R0338,대학가,연회원,비,-1.2117500226618845,2.3218018738477615,1.9272626216322388,0.06533636884802928,0.029771490052282225,0.8833542369083807,0
R0339,대학가,연회원,비,-1.8596824347559433,1.4214666452810134,1.7835143828512263,0.005860888933313487,0.050506379923132186,1.2496720810081836,0
R0340,대학가,월회원,맑음,-0.8415029300367081,-0.06375789235464313,0.20228375626009037,-0.613055823929197,-0.4637188888739467,-0.7650760615407329,0
R0341,공원,일일권,맑음,1.7656536805322436,-0.06375789235464313,-0.4445833182544651,-0.15769668083215468,-0.29369279193297704,0.05913908768382384,0
R0342,주거,연회원,맑음,1.1485751928236165,,-0.8758280345975022,-0.27664764066158615,-0.20660625447540726,-0.03244037334112692,0
R0343,주거,월회원,비,-1.0111995141565804,1.4214666452810134,2.0710108604132507,-0.33612312057630195,-0.07390295930196755,-0.39875821744092993,0
R0344,도심,연회원,맑음,-0.3169862154843742,,-0.5883315570354777,-0.11494867964345275,-0.14440158486285737,0.05913908768382384,0
R0345,주거,월회원,맑음,-0.8569298922294234,-0.32662949193617535,1.9991367410227447,-0.46622573288974256,-0.4305430650805867,0.7917747758834299,0
R0346,대학가,연회원,맑음,1.3645526635216358,,0.4179061144316088,0.6229189930484893,0.5149679130301713,-0.8566555225656838,0
R0347,공원,일일권,맑음,-1.0111995141565804,0.05453432745704618,0.13040963686958415,-0.26549598817757697,-0.12781367296617732,-1.3145528276904375,0
R0348,도심,연회원,맑음,1.9044963402666857,-0.2609115920407923,-1.7383174672835766,-0.08892815718076467,-0.12366669499200743,-0.3071787564159792,0
R0349,공원,월회원,흐림,1.071440381860038,0.3042623470595016,-0.300835079473453,0.36457237716894286,0.23297341078661188,1.3412515420331343,0
R0350,공원,월회원,흐림,-0.19357051794264857,0.23854444716411854,-1.3789468703310455,0.23632837360283698,0.07538824776815219,-1.4061322887153882,0
R0351,공원,일일권,흐림,0.9788786087037437,0.16625475727919756,0.2741578756505966,1.2901595333417064,1.2863058162257899,-1.131393905640536,0
R0352,공원,월회원,흐림,0.361800120995116,0.32397771702811634,0.3460319950411029,-0.5424286915304721,-0.39736724128722684,-1.9556090548650928,0
R0353,도심,연회원,비,-0.48668279960424704,2.2495121839628407,1.639766144070214,-0.2190307694942053,-0.14025460688868732,-0.39875821744092993,0
R0354,주거,일일권,흐림,-1.0729073629274433,0.6525672165050316,0.058535517479077905,-0.3602850342916552,-0.5425114703831765,1.1580926199832329,0
R0355,도심,월회원,흐림,-0.980345589771149,-0.23462443208263917,-0.5164574376449714,-0.1614138983268244,-0.17757740865621735,0.5170363928085776,0
R0356,공원,월회원,맑음,1.4571144366779298,0.17282654726873548,-0.1570868406924405,-0.46436712414240766,-0.4844537787447966,-0.6734966005157822,0
R0357,주거,연회원,맑음,0.9171707599328811,-2.0681538391638266,-0.3727091988639589,-0.2915165106402651,-0.39736724128722684,-1.2229733666654867,0
R0358,공원,일일권,맑음,1.6576649451832344,-0.2937705419884838,-0.013338601911428017,-0.32497146809229277,-0.3807793293905469,-0.21559929539102843,0
R0359,대학가,월회원,맑음,-0.2552783667135117,0.8300055462225661,-1.3789468703310455,-0.4494982541637288,-0.4761598227964567,-0.4903376784658807,0
R0360,주거,월회원,맑음,-0.8877838166148547,-0.017755362427875274,0.13040963686958415,-0.5182667778151188,-0.4222491091322468,-0.5819171394908315,0
R0361,도심,월회원,맑음,1.5188222854487934,0.6394236365259557,-0.300835079473453,0.7270010828992419,0.4900860451851513,0.1507185487087746,0
R0362,주거,일일권,맑음,0.6240584782712826,-1.0823853407330803,0.5616543532126212,0.6433636892691729,0.4154404416500916,-1.2229733666654867,0
R0363,대학가,연회원,맑음,1.0097325330891749,0.29769055706996367,0.20228375626009037,0.05232610761668515,-0.14440158486285737,1.1580926199832329,0
R0364,공원,월회원,비,-0.5021097617969624,0.4028391969025762,-0.08521272130193426,-0.2413340744622237,-0.13196065094034737,0.8833542369083807,0
R0365,주거,일일권,맑음,-1.0729073629274433,0.3502648769862699,0.058535517479077905,0.17127706744611673,0.17076874117406202,-0.03244037334112692,0
R0366,공원,연회원,맑음,1.5188222854487934,-0.5434985615909397,-1.0195762733785145,0.33483463721158496,0.3656767059600516,0.9749336979333314,0
R0367,도심,연회원,맑음,1.2257100037871949,-0.3792038118524821,-0.22896096008294675,0.035598628890671384,-0.01584526766358759,-1.864029593840142,0
R0368,도심,월회원,맑음,0.2538113856461063,-1.246680090471538,-1.7383174672835766,2.1116645996637176,1.7632082832553388,-0.9482349835906345,1
R0369,공원,연회원,맑음,-0.19357051794264857,0.03481895748843145,0.13040963686958415,-0.4922462553524307,-0.36833839546803687,0.05913908768382384,0
R0370,대학가,연회원,맑음,-0.9032107788075706,0.1925419172373502,-0.5164574376449714,-0.181858594547508,-0.4015142192613968,-0.4903376784658807,0
R0371,대학가,일일권,흐림,0.3309461966096847,,-0.6602056764259838,-0.43834660167971956,-0.36833839546803687,2.257046152282642,0
R0372,공원,일일권,흐림,-1.1808960982764531,-0.35948844188386686,-1.0195762733785145,-0.4290535579430453,-0.36833839546803687,-1.4061322887153882,0
R0373,주거,일일권,맑음,0.40808100757326315,0.008531797530277855,-0.5164574376449714,-0.4123260792170314,-0.6793617435307862,0.42545693178362687,0
R0374,공원,,맑음,0.06868783933351806,0.14653938731058283,-0.803953915206996,0.4946749894823836,0.3407948381150316,0.6086158538335283,0
R0375,대학가,월회원,흐림,0.9480246843183123,0.2516880271431953,-0.803953915206996,0.011436715175318133,0.021477534103942274,-1.0398144446155853,0
R0376,도심,일일권,비,-0.5792445727605409,1.1585950456994814,-0.6602056764259838,-0.3881641655016782,-0.33516257167467695,-0.12401983436607768,0
R0377,주거,일일권,맑음,-0.39412102644795266,-0.7472240512666273,-0.7320797958164897,-0.4402052104270544,-0.48030680077062665,-1.9556090548650928,1
R0378,대학가,월회원,흐림,-0.023873933822776302,-0.4120627618001736,-0.803953915206996,0.38129985589495663,0.28273714647665177,-0.3071787564159792,0
R0379,도심,,흐림,-0.008446971630060392,0.5342749966933423,-1.953939825455095,-0.5387114740358024,-0.6088631179698963,0.6086158538335283,0
R0380,도심,월회원,맑음,-1.381446606781757,-0.0571861023651052,0.2741578756505966,-0.23575824822021915,-0.28125185801046704,-1.3145528276904375,0
R0381,주거,월회원,비,-2.0602329432612474,0.4422699368398066,2.1428849798037573,-0.5071151253311097,-0.5176296025381566,-1.0398144446155853,0
R0382,주거,연회원,맑음,-0.4095479886406686,-0.37263202186294364,-0.1570868406924405,-0.08521093968609493,-0.24807603421710717,1.7075693861329375,0
